pm10,pm2_5,carbon_monoxide,nitrogen_dioxide,sulphur_dioxide,ozone,aerosol_optical_depth,dust,uv_index,year,month,day,day_of_week,aqi_lag1,aqi_lag2,aqi_lag3,aqi_rolling_mean,day1_target,day2_target,day3_target
80.3875,49.0625,1149.6666666666667,40.99166666666667,21.6875,86.25,0.6045833333333334,27.291666666666668,1.8708333333333331,2022,8,21,6,130.08333333333334,111.04166666666669,91.58333333333331,118.79166666666667,160.0,155.16666666666666,113.70833333333331
121.73333333333332,76.94583333333334,2124.0,68.40416666666667,30.766666666666666,83.29166666666667,0.5725,31.375,1.875,2022,8,22,0,115.25,130.08333333333334,111.04166666666669,135.11111111111111,155.16666666666666,113.70833333333331,88.75
73.62083333333334,49.65416666666667,968.7916666666666,45.35833333333333,17.216666666666665,91.54166666666669,0.5575,8.375,1.8645833333333333,2022,8,23,1,160.0,115.25,130.08333333333334,143.4722222222222,113.70833333333331,88.75,123.33333333333331
48.333333333333336,28.954166666666666,469.25,21.95,13.479166666666666,79.20833333333333,0.3670833333333334,20.291666666666668,1.9208333333333332,2022,8,24,2,155.16666666666666,160.0,115.25,142.95833333333334,88.75,123.33333333333331,161.5
52.65,33.7625,594.5416666666666,26.683333333333334,15.3875,89.58333333333333,0.5404166666666667,11.75,1.725,2022,8,25,3,113.70833333333331,155.16666666666666,160.0,119.20833333333333,123.33333333333331,161.5,148.25
81.71666666666667,51.63333333333333,1254.0833333333333,43.68333333333334,22.09583333333333,83.79166666666667,0.5133333333333333,20.041666666666668,1.70625,2022,8,26,4,88.75,113.70833333333331,155.16666666666666,108.59722222222221,161.5,148.25,124.5
114.875,74.54583333333333,2335.5,65.97500000000001,34.891666666666666,89.91666666666667,0.5366666666666667,20.25,1.6416666666666666,2022,8,27,5,123.33333333333331,88.75,113.70833333333331,124.52777777777776,148.25,124.5,116.95833333333331
77.39166666666667,49.9125,1254.0,54.725,20.695833333333333,74.58333333333333,0.5470833333333333,14.125,1.675,2022,8,28,6,161.5,123.33333333333331,88.75,144.3611111111111,124.5,116.95833333333331,172.20833333333334
58.2,37.766666666666666,790.4583333333334,35.604166666666664,14.683333333333332,96.20833333333331,0.6783333333333333,10.833333333333334,1.3729166666666666,2022,8,29,0,148.25,161.5,123.33333333333331,144.75,116.95833333333331,172.20833333333334,161.66666666666666
78.94166666666666,53.55,1441.7916666666667,53.4125,24.20833333333333,99.125,0.645,6.75,1.54375,2022,8,30,1,124.5,148.25,161.5,129.90277777777774,172.20833333333334,161.66666666666666,182.0
135.21666666666667,92.50416666666666,2881.0416666666665,90.79166666666669,37.05416666666667,95.79166666666669,0.63875,7.833333333333333,1.5166666666666666,2022,8,31,2,116.95833333333331,124.5,148.25,137.88888888888889,161.66666666666666,182.0,163.875
101.81666666666666,67.77916666666667,2157.2916666666665,74.60000000000001,24.854166666666668,82.91666666666667,0.48125,11.708333333333334,1.7625000000000002,2022,9,1,3,172.20833333333334,116.95833333333331,124.5,150.27777777777774,182.0,163.875,152.625
113.2125,74.825,2017.5416666666667,70.25,25.34583333333333,132.41666666666666,0.6995833333333333,15.0,1.3416666666666668,2022,9,2,4,161.66666666666666,172.20833333333334,116.95833333333331,171.95833333333334,163.875,152.625,117.41666666666669
103.24166666666667,68.15416666666667,1617.4583333333333,51.775,22.816666666666663,105.375,0.5641666666666666,14.25,1.5208333333333333,2022,9,3,5,182.0,161.66666666666666,172.20833333333334,169.18055555555554,152.625,117.41666666666669,131.04166666666666
